drug_row,drug_col,cell_line_name,drug_row_cid,drug_col_cid,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,label
ALLOPURINOL,THALIDOMIDE,PC3,2094,5426,-0.88470763,-4.969148229,-2.051275217,-5.583075074,-2.6255,antagonism
ALTRETAMINE,THALIDOMIDE,PC3,2123,5426,-0.523404323,-4.16600449,-3.877836686,-5.076220592,-4.7045,antagonism
ANASTROZOLE,THALIDOMIDE,PC3,2187,5426,2.480659055,2.239575717,-5.279104822,-4.997776147,4.3745,NA
BUSULFAN,THALIDOMIDE,PC3,2478,5426,-0.768913011,-3.216615286,-1.636443006,-5.264971422,-2.6725,antagonism
CELECOXIB,THALIDOMIDE,PC3,2662,5426,2.084869787,-0.138860153,-5.021723178,-4.607716369,1.173,NA
CHEMBL277800,THALIDOMIDE,PC3,354624,5426,-2.163445181,2.44848346,-11.73196515,0.930611793,-4.2775,NA
CHLORAMBUCIL,THALIDOMIDE,PC3,2708,5426,-6.844530096,-5.932854913,-5.348953245,-3.969756005,2.653,antagonism
CRIZOTINIB,THALIDOMIDE,PC3,11626560,5426,-2.293645948,1.050165009,-2.50190471,1.214077194,-0.516,NA
DASATINIB,THALIDOMIDE,PC3,3062316,5426,2.094569716,11.25638935,8.449695623,10.12839032,17.4015,synergy
DEXRAZOXANE,THALIDOMIDE,PC3,71384,5426,-5.88596962,-0.032871747,1.146099858,1.94386709,6.546,NA
EXEMESTANE,THALIDOMIDE,PC3,60198,5426,1.559275679,-0.222246185,0.380957795,1.659987896,18.318,NA
GEFITINIB,THALIDOMIDE,PC3,123631,5426,-5.748291392,-1.723309298,-6.03109929,0.526543452,3.1355,NA
LAPATINIB,THALIDOMIDE,PC3,208908,5426,0.112184507,1.346005862,1.227166423,0.9942918,0.9235,synergy
LENALIDOMIDE,THALIDOMIDE,PC3,216326,5426,-3.420062304,-4.300026749,-1.913994367,-1.888440341,-6.6485,antagonism
LETROZOLE,THALIDOMIDE,PC3,3902,5426,-0.240818399,-0.635238892,-1.51309207,-1.0048432,0.323,antagonism
MEGESTROL ACETATE,THALIDOMIDE,PC3,11683,5426,0.214507647,-4.550095399,-6.894149714,-7.711442814,-4.9215,NA
MITOTANE,THALIDOMIDE,PC3,4211,5426,0.854862177,0.651863923,-0.574839626,-1.628577155,-0.1995,NA
NILOTINIB,THALIDOMIDE,PC3,644241,5426,0.925575884,-3.336682127,-4.280154863,-6.83669469,0.635,NA
PAZOPANIB HYDROCHLORIDE,THALIDOMIDE,PC3,11525740,5426,-1.407288835,-0.705438218,1.489609741,0.596547343,-1.7115,NA
RUXOLITINIB,THALIDOMIDE,PC3,25126798,5426,2.369981221,2.432195248,1.450334535,0.811557186,0.51,synergy
TEMOZOLOMIDE,THALIDOMIDE,PC3,5394,5426,-0.709002202,-4.234418936,-2.366023956,-4.238606808,-6.4645,antagonism
THIOTEPA,THALIDOMIDE,PC3,5453,5426,-3.581288329,-2.258103809,-7.446171091,-2.156884785,6.6495,antagonism
TRETINOIN,THALIDOMIDE,PC3,444795,5426,1.023152729,1.981160943,0.335950919,-0.237495509,1.8555,NA
VEMURAFENIB,THALIDOMIDE,PC3,42611257,5426,1.585666615,5.149600976,4.407109718,3.769668297,4.671,synergy
ZOLINZA,THALIDOMIDE,PC3,5311,5426,-1.624554484,5.324126065,1.504760113,1.510582889,18.3095,NA
5-FLUORO-2'-DEOXYURIDINE,TOPOTECAN HYDROCHLORIDE,PC3,3363,60699,-7.089680777,-1.498685563,-2.000039189,2.868517778,-6.187,NA
5-FU,TOPOTECAN HYDROCHLORIDE,PC3,3385,60699,-4.343101443,-2.724252491,0.464042155,1.342403048,2.207,NA
ALLOPURINOL,TOPOTECAN HYDROCHLORIDE,PC3,2094,60699,-2.482203668,-1.770254754,-12.58637253,-1.208741592,-2.6815,antagonism
ALTRETAMINE,TOPOTECAN HYDROCHLORIDE,PC3,2123,60699,-2.078607897,1.945937938,-15.48182752,0.988583211,-0.0885,NA
AMIFOSTINE,TOPOTECAN HYDROCHLORIDE,PC3,2141,60699,-5.176091888,-5.61770375,-16.67472681,-3.140963814,-10.173,antagonism
ANASTROZOLE,TOPOTECAN HYDROCHLORIDE,PC3,2187,60699,0.0724934,0.749181082,3.581736418,4.592227222,-2.0115,synergy
AXITINIB,TOPOTECAN HYDROCHLORIDE,PC3,6450551,60699,2.414190583,0.816986578,-16.8845491,-1.357609481,7.711,NA
BUSULFAN,TOPOTECAN HYDROCHLORIDE,PC3,2478,60699,-6.249777899,-2.906277819,-2.139762801,3.480005556,-6.9565,NA
CELECOXIB,TOPOTECAN HYDROCHLORIDE,PC3,2662,60699,-5.480920903,-3.351947319,-9.880397149,-1.83903,-6.5765,antagonism
CHEMBL277800,TOPOTECAN HYDROCHLORIDE,PC3,354624,60699,-8.736335188,-2.71360623,-1.974557666,2.908533222,-1.23,NA
CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,PC3,2708,60699,-9.559335737,-9.27241196,-7.070743306,-6.062208064,-6.569,antagonism
CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,PC3,11626560,60699,-6.163027011,-0.72795015,-5.297097938,-0.022924172,1.687,antagonism
DASATINIB,TOPOTECAN HYDROCHLORIDE,PC3,3062316,60699,-6.847702901,-1.210123036,4.777247257,5.428782267,0.469,NA
DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,PC3,71384,60699,-8.602989545,-2.810882944,-1.149373142,-0.057795117,1.251,antagonism
EXEMESTANE,TOPOTECAN HYDROCHLORIDE,PC3,60198,60699,-6.305634344,-2.686559783,-1.539657751,-0.851152508,14.6885,antagonism
GEFITINIB,TOPOTECAN HYDROCHLORIDE,PC3,123631,60699,-6.071605871,-0.240329293,2.13037813,2.812315994,-0.759,NA
IFOSFAMIDE,TOPOTECAN HYDROCHLORIDE,PC3,3690,60699,-6.449814538,-6.006140082,-19.68917125,-6.072220592,-11.0515,antagonism
IMIQUIMOD,TOPOTECAN HYDROCHLORIDE,PC3,57469,60699,-4.330631909,-1.877877312,-8.460682538,-2.184444956,-4.7925,antagonism
LAPATINIB,TOPOTECAN HYDROCHLORIDE,PC3,208908,60699,-5.046415655,-2.663500251,-11.38096229,-0.50889844,-3.3205,antagonism
LENALIDOMIDE,TOPOTECAN HYDROCHLORIDE,PC3,216326,60699,-5.453925641,2.258788,3.771785286,3.785427106,1.0105,NA
LETROZOLE,TOPOTECAN HYDROCHLORIDE,PC3,3902,60699,-5.03490111,-5.78295498,-5.796402473,0.475718778,-9.4535,NA
MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,PC3,11683,60699,-3.147815075,-1.361036177,-20.90060497,-4.326720592,-3.751,antagonism
METHOXSALEN,TOPOTECAN HYDROCHLORIDE,PC3,4114,60699,-8.631241174,-15.17355983,-24.4610251,-13.93889844,-15.6765,antagonism
MITOTANE,TOPOTECAN HYDROCHLORIDE,PC3,4211,60699,-0.437874626,-0.276431332,-8.782915959,2.436671367,-5.423,NA
NILOTINIB,TOPOTECAN HYDROCHLORIDE,PC3,644241,60699,-6.097530655,-3.051694858,-9.168069179,0.394449478,-5.3515,NA
PAZOPANIB HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,PC3,11525740,60699,-4.902913432,1.312134588,-11.36999769,1.80977459,4.4015,NA
PROCARBAZINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,PC3,9703,60699,-7.166363306,-18.12498192,-34.90313753,-20.98888726,-15.714,antagonism
RUXOLITINIB,TOPOTECAN HYDROCHLORIDE,PC3,25126798,60699,-1.979069647,-2.144276404,-20.23844406,-3.664609481,-4.242,antagonism
TEMOZOLOMIDE,TOPOTECAN HYDROCHLORIDE,PC3,5394,60699,-0.666435676,-0.309875717,-9.92961578,1.755562211,-0.1505,NA
THALIDOMIDE,TOPOTECAN HYDROCHLORIDE,PC3,5426,60699,-4.457876061,-14.42492765,-21.60580378,-14.06556687,-14.0825,antagonism
THIOTEPA,TOPOTECAN HYDROCHLORIDE,PC3,5453,60699,-5.061476996,-0.663497247,2.600249854,4.249893378,-1.3045,NA
TRETINOIN,TOPOTECAN HYDROCHLORIDE,PC3,444795,60699,-1.733584873,1.833997165,-16.18322097,0.270147297,2.0675,NA
VEMURAFENIB,TOPOTECAN HYDROCHLORIDE,PC3,42611257,60699,-3.490132451,0.717582685,-17.14967254,-0.614805678,-0.5305,NA
ZOLINZA,TOPOTECAN HYDROCHLORIDE,PC3,5311,60699,0.663630711,1.290346032,6.536295365,7.145448934,6.287,synergy
5-FLUORO-2'-DEOXYURIDINE,TRETINOIN,PC3,3363,444795,-5.296157996,-1.03154599,-20.61450588,-2.998056433,-2.711,antagonism
5-FU,TRETINOIN,PC3,3385,444795,4.636504016,2.482188786,3.128165115,4.121226326,10.723,synergy
ALTRETAMINE,TRETINOIN,PC3,2123,444795,-0.231100378,-2.663560102,-2.35007002,-3.577331703,-1.3795,antagonism
AXITINIB,TRETINOIN,PC3,6450551,444795,1.367446741,3.137678528,1.354735118,0.810557186,2.8975,synergy
CELECOXIB,TRETINOIN,PC3,2662,444795,1.591722439,1.980798857,-1.059229428,-0.914754705,0.3525,NA
CHLORAMBUCIL,TRETINOIN,PC3,2708,444795,-6.915675203,-7.028880382,-5.604344049,-5.414123215,-6.1745,antagonism
CRIZOTINIB,TRETINOIN,PC3,11626560,444795,-0.546854036,1.063069008,0.67710301,1.116077194,5.7535,NA
DEXRAZOXANE,TRETINOIN,PC3,71384,444795,-4.247714799,-0.966395193,0.709624791,0.674410661,3.427,NA
EXEMESTANE,TRETINOIN,PC3,60198,444795,-0.667298045,-1.325064477,0.491259925,0.20782123,20.617,NA
GEFITINIB,TRETINOIN,PC3,123631,444795,-5.059116445,-4.658995001,-4.560828148,-2.802623215,-1.9815,antagonism
LENALIDOMIDE,TRETINOIN,PC3,216326,444795,1.846153307,-6.102800542,-4.065265933,-4.051440341,-5.6215,NA
LETROZOLE,TRETINOIN,PC3,3902,444795,1.672727039,0.080697689,-3.323772908,-2.855865816,-1.5595,NA
MEGESTROL ACETATE,TRETINOIN,PC3,11683,444795,0.690180107,-0.445746501,-2.518660858,-3.619442814,0.785,NA
PAZOPANIB HYDROCHLORIDE,TRETINOIN,PC3,11525740,444795,-1.462007666,0.217007594,2.274486079,1.251779234,1.5485,NA
RUXOLITINIB,TRETINOIN,PC3,25126798,444795,-0.008852654,0.57085914,-0.153921054,-1.056109481,3.3215,NA
THIOTEPA,TRETINOIN,PC3,5453,444795,-2.646176373,0.898172825,-3.450796787,-0.665774919,-0.183,NA
VEMURAFENIB,TRETINOIN,PC3,42611257,444795,-0.12716944,3.874991288,3.111468055,2.489668297,6.1515,NA
5-FLUORO-2'-DEOXYURIDINE,ZOLINZA,PC3,3363,5311,-3.602533557,3.252731535,-0.152548674,2.107811102,8.5325,NA
5-FU,ZOLINZA,PC3,3385,5311,-1.700483197,-1.178686711,3.939187351,4.225847492,12.3565,NA
ALTRETAMINE,ZOLINZA,PC3,2123,5311,-2.926413416,1.389089194,-12.52072502,0.54500163,12.3325,NA
ANASTROZOLE,ZOLINZA,PC3,2187,5311,-1.251652161,-0.67316284,-5.473992442,-5.896050798,3.22425,antagonism
AXITINIB,ZOLINZA,PC3,6450551,5311,-3.493526037,-3.176787274,-9.223108735,-5.326442814,1.616,antagonism
CELECOXIB,ZOLINZA,PC3,2662,5311,-2.211510397,-0.116010854,-15.99567169,-4.7109799,4.695,antagonism
CHEMBL277800,ZOLINZA,PC3,354624,5311,-5.493184874,-1.539391745,-3.510687954,-2.88580904,2.0035,antagonism
CHLORAMBUCIL,ZOLINZA,PC3,2708,5311,-7.41446749,-3.073076095,-1.012967125,1.310621047,14.0635,NA
CRIZOTINIB,ZOLINZA,PC3,11626560,5311,-2.114410934,-0.402532826,-0.504330957,0.895057479,4.1495,NA
DEXRAZOXANE,ZOLINZA,PC3,71384,5311,-6.170698478,-2.068243618,-0.158822199,2.07684327,8.9415,NA
EXEMESTANE,ZOLINZA,PC3,60198,5311,-1.908223524,0.010881544,-1.448206739,3.17838684,24.0925,NA
GEFITINIB,ZOLINZA,PC3,123631,5311,0.30126468,1.942220853,6.401793605,6.522514159,13.994,synergy
LENALIDOMIDE,ZOLINZA,PC3,216326,5311,-4.181920842,3.459255424,6.792620417,6.795760439,14.076,NA
LETROZOLE,ZOLINZA,PC3,3902,5311,1.728319908,0.491685718,-13.7634439,-8.315553925,-0.327,NA
MEGESTROL ACETATE,ZOLINZA,PC3,11683,5311,-1.725353065,0.437783618,-11.70917317,-2.493887259,6.0255,NA
NILOTINIB,ZOLINZA,PC3,644241,5311,5.327350789,3.150460644,-16.41630685,-10.35555393,6.067,NA
PAZOPANIB HYDROCHLORIDE,ZOLINZA,PC3,11525740,5311,-5.021345152,-5.736069023,-13.00432864,-4.52299837,1.8905,antagonism
RUXOLITINIB,ZOLINZA,PC3,25126798,5311,-2.7268908,-4.810879824,-14.79510642,-6.313776147,-1.3845,antagonism
TEMOZOLOMIDE,ZOLINZA,PC3,5394,5311,-0.782375467,-2.611778628,-21.49820293,-7.878887259,-6.375,antagonism
THIOTEPA,ZOLINZA,PC3,5453,5311,-5.276456762,-2.170341242,-5.227485814,-2.91469764,2.395,antagonism
TRETINOIN,ZOLINZA,PC3,444795,5311,-2.063628926,-0.041042892,-17.28490112,-6.20999837,1.903,antagonism
VEMURAFENIB,ZOLINZA,PC3,42611257,5311,-3.69038825,-0.888319829,-10.53422776,-2.16799837,7.369,antagonism
5-FU,5-FLUORO-2'-DEOXYURIDINE,PC3,3385,3363,7.348218076,6.701782249,6.67380158,13.61500449,2.223,synergy
ALTRETAMINE,5-FLUORO-2'-DEOXYURIDINE,PC3,2123,3363,16.16124872,16.35865348,-36.27549384,15.73155719,26.0095,NA
AXITINIB,5-FLUORO-2'-DEOXYURIDINE,PC3,6450551,3363,15.0713543,16.30015205,-6.892940077,14.70311274,24.9445,NA
CELECOXIB,5-FLUORO-2'-DEOXYURIDINE,PC3,2662,3363,-4.276559107,-3.208069542,-53.03046957,-3.815694463,5.343,antagonism
CHLORAMBUCIL,5-FLUORO-2'-DEOXYURIDINE,PC3,2708,3363,2.620053828,-0.709870424,-2.183696026,4.155432726,-1.059,NA
CRIZOTINIB,5-FLUORO-2'-DEOXYURIDINE,PC3,11626560,3363,16.06231205,15.67291028,0.387674181,17.2252381,22.8755,synergy
DEXRAZOXANE,5-FLUORO-2'-DEOXYURIDINE,PC3,71384,3363,16.72637945,16.47341222,18.99192033,20.79515712,17.121,synergy
EXEMESTANE,5-FLUORO-2'-DEOXYURIDINE,PC3,60198,3363,12.61079197,11.98675189,13.05101763,16.55444893,12.5695,synergy
GEFITINIB,5-FLUORO-2'-DEOXYURIDINE,PC3,123631,3363,15.77393102,15.06913372,17.85454844,19.85950449,16.724,synergy
LENALIDOMIDE,5-FLUORO-2'-DEOXYURIDINE,PC3,216326,3363,17.92022814,18.20473199,-1.432440077,20.99678443,21.454,NA
LETROZOLE,5-FLUORO-2'-DEOXYURIDINE,PC3,3902,3363,-3.161333032,-1.722902564,-34.83680556,-5.471109481,7.0505,antagonism
MEGESTROL ACETATE,5-FLUORO-2'-DEOXYURIDINE,PC3,11683,3363,18.43000482,18.07179981,-31.29410217,15.89377941,24.1115,NA
PAZOPANIB HYDROCHLORIDE,5-FLUORO-2'-DEOXYURIDINE,PC3,11525740,3363,18.47392206,17.99255524,-20.65894144,18.89377941,21.564,NA
RUXOLITINIB,5-FLUORO-2'-DEOXYURIDINE,PC3,25126798,3363,14.03681515,14.51632318,-26.15294144,13.39977941,23.115,NA
THIOTEPA,5-FLUORO-2'-DEOXYURIDINE,PC3,5453,3363,-6.622056911,-2.7124629,-29.22606937,-0.737900607,4.5085,antagonism
VEMURAFENIB,5-FLUORO-2'-DEOXYURIDINE,PC3,42611257,3363,15.46947929,14.55882177,-20.66112728,13.60811274,20.41,NA
5-FU,ALTRETAMINE,PC3,3385,2123,4.894546829,3.727267899,-6.460975771,3.020892992,16.1325,NA
AXITINIB,ALTRETAMINE,PC3,6450551,2123,1.502318343,-0.260423535,-2.998057114,-2.68375994,3.0055,NA
DEXRAZOXANE,ALTRETAMINE,PC3,71384,2123,-4.914913668,-4.224655902,-10.47778386,-5.062440578,10.1715,antagonism
EXEMESTANE,ALTRETAMINE,PC3,60198,2123,4.828880713,5.24073607,-22.73789606,4.514004104,-0.394,NA
GEFITINIB,ALTRETAMINE,PC3,123631,2123,-4.582130459,1.064205396,-20.57280883,0.237726326,8.375,NA
LENALIDOMIDE,ALTRETAMINE,PC3,216326,2123,-0.39628488,-2.127255904,-3.054375602,-3.01132923,-1.322,antagonism
MEGESTROL ACETATE,ALTRETAMINE,PC3,11683,2123,1.529885147,-3.134894812,-6.844554465,-6.409220592,-4.749,NA
PAZOPANIB HYDROCHLORIDE,ALTRETAMINE,PC3,11525740,2123,-0.38040546,0.826146778,-0.229073066,-0.095551452,1.8725,NA
RUXOLITINIB,ALTRETAMINE,PC3,25126798,2123,1.139523968,-2.155442903,-4.174121178,-3.929029213,-3.0795,NA
5-FU,CELECOXIB,PC3,3385,2662,2.334854678,3.262418059,6.007068395,6.458871313,9.7665,synergy
ALTRETAMINE,CELECOXIB,PC3,2123,2662,-0.966067178,6.614721816,0.260481095,5.722557186,10.443,NA
AXITINIB,CELECOXIB,PC3,6450551,2662,-0.750079514,-3.574792843,-5.790735366,-5.846887259,-2.304,antagonism
CHLORAMBUCIL,CELECOXIB,PC3,2708,2662,-5.217782032,1.629528725,4.24409164,4.651644868,5.4315,NA
CRIZOTINIB,CELECOXIB,PC3,11626560,2662,-1.986534014,0.947432333,1.657180453,1.674410527,0.0785,NA
DEXRAZOXANE,CELECOXIB,PC3,71384,2662,-1.127767713,2.58999617,5.12370995,5.475954381,10.1,NA
EXEMESTANE,CELECOXIB,PC3,60198,2662,-1.5947536,-2.703814959,-1.265429993,-0.23061316,15.99,antagonism
GEFITINIB,CELECOXIB,PC3,123631,2662,-5.636758841,-3.893275116,-0.898244766,-0.584596952,1.406,antagonism
LENALIDOMIDE,CELECOXIB,PC3,216326,2662,-3.489131827,-0.208249357,2.437310909,3.180315994,0.608,NA
LETROZOLE,CELECOXIB,PC3,3902,2662,1.180404888,1.25531026,-3.888781499,-3.528887356,0.4645,NA
MEGESTROL ACETATE,CELECOXIB,PC3,11683,2662,5.147370464,10.54398631,4.107583983,7.445334964,14.135,synergy
PAZOPANIB HYDROCHLORIDE,CELECOXIB,PC3,11525740,2662,-2.217355932,-2.264717976,-2.512321075,-0.982553925,2.708,antagonism
RUXOLITINIB,CELECOXIB,PC3,25126798,2662,-1.279296734,-2.104834253,-5.223098853,-3.693331703,1.092,antagonism
VEMURAFENIB,CELECOXIB,PC3,42611257,2662,-1.047978493,-0.968654838,-3.117867356,-2.321220592,4.457,antagonism
5-FU,CHLORAMBUCIL,PC3,3385,2708,-2.171502602,-0.807192734,4.095596768,5.678915032,9.658,NA
ALTRETAMINE,CHLORAMBUCIL,PC3,2123,2708,-4.221677567,-5.302981287,-12.07718067,-6.119165036,-1.751,antagonism
AXITINIB,CHLORAMBUCIL,PC3,6450551,2708,-5.418704594,-5.933128283,-8.259163154,-8.011720592,5.6395,antagonism
DEXRAZOXANE,CHLORAMBUCIL,PC3,71384,2708,-1.286684628,1.36413972,4.879516803,6.065821615,6.359,NA
EXEMESTANE,CHLORAMBUCIL,PC3,60198,2708,5.340902961,6.732350639,8.36128209,9.557408668,4.279,synergy
GEFITINIB,CHLORAMBUCIL,PC3,123631,2708,7.172060996,7.244313475,11.30106391,12.44089338,15.2915,synergy
LENALIDOMIDE,CHLORAMBUCIL,PC3,216326,2708,-2.442424173,-1.645493016,0.354344455,1.8569511,2.3345,NA
MEGESTROL ACETATE,CHLORAMBUCIL,PC3,11683,2708,-4.470772629,-7.158409224,-13.72645063,-9.993165036,-2.0535,antagonism
PAZOPANIB HYDROCHLORIDE,CHLORAMBUCIL,PC3,11525740,2708,-3.829914552,-0.800800712,-1.427998948,0.372168297,7.8495,NA
RUXOLITINIB,CHLORAMBUCIL,PC3,25126798,2708,-4.229172236,-3.009506958,-6.262887837,-4.462720592,4.9215,antagonism
5-FU,LETROZOLE,PC3,3385,3902,5.472789185,5.195013516,3.493276512,4.875004104,11.293,synergy
ALTRETAMINE,LETROZOLE,PC3,2123,3902,1.135685784,4.066084772,3.076255762,2.910834764,2.585,synergy
AXITINIB,LETROZOLE,PC3,6450551,3902,1.411029968,-0.692245285,-2.971600408,-3.08099837,0.9075,NA
CHLORAMBUCIL,LETROZOLE,PC3,2708,3902,-3.837820636,-1.021653659,-2.065603753,-1.391495896,5.021,antagonism
CRIZOTINIB,LETROZOLE,PC3,11626560,3902,-0.785951216,1.824490396,-4.837624539,1.110267682,0.8765,NA
DEXRAZOXANE,LETROZOLE,PC3,71384,3902,-2.400975427,2.864657376,2.06608879,2.485115215,10.232,NA
EXEMESTANE,LETROZOLE,PC3,60198,3902,1.814190172,0.541578421,0.210840742,0.216226326,25.083,synergy
GEFITINIB,LETROZOLE,PC3,123631,3902,-4.87306802,0.785924372,-2.191866105,0.411504104,6.377,NA
LENALIDOMIDE,LETROZOLE,PC3,216326,3902,-2.495841419,4.475960774,4.058969047,4.075448548,2.981,NA
MEGESTROL ACETATE,LETROZOLE,PC3,11683,3902,2.974722914,8.478528251,5.459338419,5.220779408,7.5215,synergy
PAZOPANIB HYDROCHLORIDE,LETROZOLE,PC3,11525740,3902,-0.465208712,-1.892660662,-2.421474647,-2.310218119,-2.4615,antagonism
RUXOLITINIB,LETROZOLE,PC3,25126798,3902,1.049521921,1.446059071,-0.023957541,-0.22399837,1.7685,NA
VEMURAFENIB,LETROZOLE,PC3,42611257,3902,0.926157927,4.981791449,3.733055771,3.511642072,5.2915,synergy
5-FU,THIOTEPA,PC3,3385,5453,-2.647434473,-1.899244339,1.464073523,2.149760202,9.2955,NA
ALTRETAMINE,THIOTEPA,PC3,2123,5453,-3.085796065,-3.549466217,-13.92209348,-4.42099837,-0.834,antagonism
AXITINIB,THIOTEPA,PC3,6450551,5453,-2.314188705,2.694661993,-0.380195237,0.475112741,7.818,NA
CELECOXIB,THIOTEPA,PC3,2662,5453,-4.836746496,-3.413698112,-4.751376775,-2.0955489,-3.266,antagonism
CHLORAMBUCIL,THIOTEPA,PC3,2708,5453,-8.486568795,-5.659225015,-2.825595546,-2.164251634,-7.093,antagonism
CRIZOTINIB,THIOTEPA,PC3,11626560,5453,-3.842927185,1.447525621,2.395610199,2.712390812,6.543,NA
DEXRAZOXANE,THIOTEPA,PC3,71384,5453,-5.084175747,-1.770828613,0.754078405,1.437915032,5.0295,NA
EXEMESTANE,THIOTEPA,PC3,60198,5453,0.318985695,3.785971032,4.922656346,6.250803921,22.359,synergy
GEFITINIB,THIOTEPA,PC3,123631,5453,-6.378849007,3.143743794,6.166012328,6.733859477,12.1795,NA
LENALIDOMIDE,THIOTEPA,PC3,216326,5453,-1.495069235,-0.038189393,1.999437484,2.987760439,3.281,NA
LETROZOLE,THIOTEPA,PC3,3902,5453,-3.252653261,-1.814439587,-4.638459279,-3.983331633,-1.1275,antagonism
MEGESTROL ACETATE,THIOTEPA,PC3,11683,5453,-2.290590034,-3.29556296,-13.26949298,-6.322553925,1.365,antagonism
PAZOPANIB HYDROCHLORIDE,THIOTEPA,PC3,11525740,5453,-2.867464131,0.858044861,-2.124597235,1.891562211,2.133,NA
RUXOLITINIB,THIOTEPA,PC3,25126798,5453,-0.904868004,0.658762993,-5.106040843,-0.89299837,6.9505,NA
VEMURAFENIB,THIOTEPA,PC3,42611257,5453,0.727898438,2.683287527,-1.452847743,1.36200163,6.3915,NA
5-FU,CRIZOTINIB,PC3,3385,11626560,2.485624346,3.190591331,5.107379097,5.461964571,12.1155,synergy
ALTRETAMINE,CRIZOTINIB,PC3,2123,11626560,-0.699308083,-0.293350679,-11.32114121,-1.43157108,-0.5985,antagonism
AXITINIB,CRIZOTINIB,PC3,6450551,11626560,-0.541505285,3.176042265,-2.772133616,0.897134186,4.316,NA
CHLORAMBUCIL,CRIZOTINIB,PC3,2708,11626560,-6.250970681,-3.821591479,-2.429071716,-2.036059298,-0.2505,antagonism
5-FU,VEMURAFENIB,PC3,3385,42611257,5.931081204,5.917122719,2.803001919,4.846390663,12.86,synergy
ALTRETAMINE,VEMURAFENIB,PC3,2123,42611257,4.467359524,4.258748997,2.492368672,2.486476879,5.09975,synergy
AXITINIB,VEMURAFENIB,PC3,6450551,42611257,2.360324641,5.147266373,2.932364457,2.156233669,4.48725,synergy
CHLORAMBUCIL,VEMURAFENIB,PC3,2708,42611257,-4.279826192,-4.577805478,-6.857499841,-5.81527491,1.88,antagonism
CRIZOTINIB,VEMURAFENIB,PC3,11626560,42611257,-1.105241689,0.176376463,-8.685125185,-1.930151337,1.4665,NA
DEXRAZOXANE,VEMURAFENIB,PC3,71384,42611257,-3.710251585,-0.0046835,-1.94153074,-1.274608244,7.88275,antagonism
EXEMESTANE,VEMURAFENIB,PC3,60198,42611257,2.875348448,1.254767957,-6.318096746,0.159669533,8.313,NA
GEFITINIB,VEMURAFENIB,PC3,123631,42611257,-2.857322389,3.099623426,-2.094244467,1.8468362,9.94525,NA
LENALIDOMIDE,VEMURAFENIB,PC3,216326,42611257,0.003700924,2.033758721,0.67442063,0.693669518,2.59725,synergy
MEGESTROL ACETATE,VEMURAFENIB,PC3,11683,42611257,6.010066495,4.979572684,1.690668625,1.642669534,6.73975,synergy
PAZOPANIB HYDROCHLORIDE,VEMURAFENIB,PC3,11525740,42611257,1.793800981,6.599712803,4.371097328,4.490447312,5.7885,synergy
RUXOLITINIB,VEMURAFENIB,PC3,25126798,42611257,2.032246216,-0.038867643,-2.036093714,-2.576329544,-0.786,NA
AXITINIB,5-FU,PC3,6450551,3385,4.463962589,2.748965822,0.405073588,0.950443889,17.0695,synergy
DEXRAZOXANE,5-FU,PC3,71384,3385,0.083586289,-0.723872347,3.460916434,5.117763667,10.6845,NA
EXEMESTANE,5-FU,PC3,60198,3385,3.249339789,2.472489554,5.361991952,6.752943,-0.778,synergy
GEFITINIB,5-FU,PC3,123631,3385,3.229642334,3.563455139,8.197735789,9.974189667,11.9885,synergy
LENALIDOMIDE,5-FU,PC3,216326,3385,-0.238876034,-0.184208243,-2.373142183,3.875777167,9.386,NA
MEGESTROL ACETATE,5-FU,PC3,11683,3385,5.041280522,3.650576886,-5.051142094,1.197777256,15.004,NA
PAZOPANIB HYDROCHLORIDE,5-FU,PC3,11525740,3385,1.630595642,2.407965763,0.116043364,3.422888333,9.846,synergy
RUXOLITINIB,5-FU,PC3,25126798,3385,4.324819461,3.147184225,-1.417067802,1.889777167,14.359,NA
AXITINIB,DEXRAZOXANE,PC3,6450551,71384,-4.207880542,-4.748446107,-7.025132866,-6.881553925,4.0275,antagonism
CRIZOTINIB,DEXRAZOXANE,PC3,11626560,71384,-6.24881712,-2.433216128,-1.272024299,-0.97128152,4.8195,antagonism
EXEMESTANE,DEXRAZOXANE,PC3,60198,71384,1.703080354,6.681137664,7.83502332,9.231575335,7.5785,synergy
GEFITINIB,DEXRAZOXANE,PC3,123631,71384,3.637591855,6.757351282,9.945641718,11.57981376,17.8295,synergy
LENALIDOMIDE,DEXRAZOXANE,PC3,216326,71384,-5.625695574,3.190721385,5.346392108,6.757062211,10.0595,NA
PAZOPANIB HYDROCHLORIDE,DEXRAZOXANE,PC3,11525740,71384,-0.951848243,2.068491234,2.068419266,3.260797757,7.336,NA
RUXOLITINIB,DEXRAZOXANE,PC3,25126798,71384,-4.492507101,-2.033560003,-4.728691845,-3.524887259,4.6745,antagonism
AXITINIB,EXEMESTANE,PC3,6450551,60198,5.71037199,1.58391065,-2.018574653,-0.266442814,-7.803,NA
