drug_row,drug_col,cell_line_name,drug_row_cid,drug_col_cid,synergy_zip,synergy_bliss,synergy_loewe,synergy_hsa,S,label
5-FU,TEMOZOLOMIDE,MCF7,3385,5394,7.865678318,5.791687368,-4.718656529,2.064227778,1.587,NA
ALTRETAMINE,TEMOZOLOMIDE,MCF7,2123,5394,5.071061338,1.736389127,-5.386451501,-4.783666944,-1.707,NA
AXITINIB,TEMOZOLOMIDE,MCF7,6450551,5394,1.43488882,-0.076389854,-11.42128838,-5.510789881,-0.4375,NA
CELECOXIB,TEMOZOLOMIDE,MCF7,2662,5394,2.356217452,4.570173603,0.056671026,0.700844396,3.7955,synergy
CHLORAMBUCIL,TEMOZOLOMIDE,MCF7,2708,5394,-3.835310639,-1.240800912,-11.90967338,-5.690995056,10.461,antagonism
CRIZOTINIB,TEMOZOLOMIDE,MCF7,11626560,5394,0.147833186,-3.543425096,-18.54528973,-9.04917877,-7.7665,NA
DEXRAZOXANE,TEMOZOLOMIDE,MCF7,71384,5394,-0.932325436,7.377782376,-5.068763045,2.639202222,6.356,NA
EXEMESTANE,TEMOZOLOMIDE,MCF7,60198,5394,2.7766926,1.613988927,-9.202139197,-3.0610698,7.091,NA
GEFITINIB,TEMOZOLOMIDE,MCF7,123631,5394,-1.339000161,4.185621022,-8.155892922,-0.848995896,9.9475,NA
LENALIDOMIDE,TEMOZOLOMIDE,MCF7,216326,5394,1.629384246,3.553192999,-0.885694796,-1.72632923,2.936,NA
LETROZOLE,TEMOZOLOMIDE,MCF7,3902,5394,5.493184533,0.980816228,-5.968625332,-6.836710897,0.5205,NA
MEGESTROL ACETATE,TEMOZOLOMIDE,MCF7,11683,5394,7.335079848,3.383028256,-9.010525018,-8.290133833,3.212,NA
PAZOPANIB HYDROCHLORIDE,TEMOZOLOMIDE,MCF7,11525740,5394,4.355929287,-4.084424147,-9.706622479,-10.4337787,-2.169,NA
RUXOLITINIB,TEMOZOLOMIDE,MCF7,25126798,5394,2.290702271,0.982357,-6.893081164,-4.791030452,3.5305,NA
THIOTEPA,TEMOZOLOMIDE,MCF7,5453,5394,-1.341523997,5.145250627,-6.310561811,2.0208759,4.3825,NA
TRETINOIN,TEMOZOLOMIDE,MCF7,444795,5394,-2.118587491,3.786529816,-5.560138737,0.646432341,3.016,NA
VEMURAFENIB,TEMOZOLOMIDE,MCF7,42611257,5394,4.450457637,2.186598342,-4.160780151,-3.556234326,2.766,NA
5-FLUORO-2'-DEOXYURIDINE,THALIDOMIDE,MCF7,3363,5426,-1.238730587,-2.790622228,-19.83095771,-3.036884785,-2.48,antagonism
5-FU,THALIDOMIDE,MCF7,3385,5426,10.43573191,7.41701781,2.862446266,7.003115215,0.0845,synergy
ALLOPURINOL,THALIDOMIDE,MCF7,2094,5426,-2.106705161,0.103477979,0.836302841,0.962894542,1.94,NA
ALTRETAMINE,THALIDOMIDE,MCF7,2123,5426,1.741450077,-4.230655054,-7.244179349,-7.620109481,-2.8415,NA
ANASTROZOLE,THALIDOMIDE,MCF7,2187,5426,-0.110116644,-0.842255014,-2.288945921,-2.288887259,-1.789,antagonism
AXITINIB,THALIDOMIDE,MCF7,6450551,5426,0.8127183,4.36551601,-1.383477626,3.372478202,2.788,NA
BUSULFAN,THALIDOMIDE,MCF7,2478,5426,-3.386762029,-0.303654553,0.787862618,1.49536709,-2.686,NA
CELECOXIB,THALIDOMIDE,MCF7,2662,5426,-1.513011118,-2.055006115,-0.756729912,-0.772063769,-5.375,antagonism
CHEMBL277800,THALIDOMIDE,MCF7,354624,5426,-0.109351286,0.840451297,-0.920269395,-0.243861637,0.4725,NA
CHLORAMBUCIL,THALIDOMIDE,MCF7,2708,5426,-2.85380213,-3.488617561,-6.903346302,-3.982773674,9.7785,antagonism
CRIZOTINIB,THALIDOMIDE,MCF7,11626560,5426,-0.840442089,2.790579324,-7.717269278,1.319293186,2.0885,NA
DASATINIB,THALIDOMIDE,MCF7,3062316,5426,-1.693586689,-2.056142924,-1.121671217,-1.166735022,-1.459,antagonism
DEXRAZOXANE,THALIDOMIDE,MCF7,71384,5426,-3.994623136,2.344490106,-0.828389524,1.818311195,-1.1665,NA
EXEMESTANE,THALIDOMIDE,MCF7,60198,5426,2.245767723,3.99750124,3.464866732,2.519971778,4.217,synergy
GEFITINIB,THALIDOMIDE,MCF7,123631,5426,-0.91630165,4.117277553,0.132203754,3.558226326,11.688,NA
LAPATINIB,THALIDOMIDE,MCF7,208908,5426,-1.258576524,-3.501537094,-3.206729061,-3.206665036,-3.0605,antagonism
LENALIDOMIDE,THALIDOMIDE,MCF7,216326,5426,-0.956836652,1.986916642,2.239117735,1.40067077,1.153,NA
LETROZOLE,THALIDOMIDE,MCF7,3902,5426,-0.535151185,-1.561396284,-0.66450346,-0.676508213,-0.065,antagonism
MEGESTROL ACETATE,THALIDOMIDE,MCF7,11683,5426,4.518181162,-3.391403566,-14.16070093,-14.52588726,-2.0375,NA
MITOTANE,THALIDOMIDE,MCF7,4211,5426,1.118855709,1.88315608,-0.019238179,-0.172250478,3.373,NA
NILOTINIB,THALIDOMIDE,MCF7,644241,5426,0.841175383,-2.153902976,-6.866727189,-6.866665036,-2.7355,NA
PAZOPANIB HYDROCHLORIDE,THALIDOMIDE,MCF7,11525740,5426,2.639133224,4.828676029,2.143754678,1.881890519,3.712,synergy
RUXOLITINIB,THALIDOMIDE,MCF7,25126798,5426,-0.08675148,9.47975042,6.409283167,7.798501431,9.7545,NA
TEMOZOLOMIDE,THALIDOMIDE,MCF7,5394,5426,-0.311176902,-0.304525241,0.266744696,-0.939287744,-0.414,NA
THIOTEPA,THALIDOMIDE,MCF7,5453,5426,-1.1953784,2.122575076,-1.133422083,1.693162022,0.109,NA
TRETINOIN,THALIDOMIDE,MCF7,444795,5426,-5.087798297,-0.215141064,-9.35650019,-0.473553022,4.636,antagonism
VEMURAFENIB,THALIDOMIDE,MCF7,42611257,5426,2.663494342,8.513536495,7.115892797,7.045822717,5.2075,synergy
ZOLINZA,THALIDOMIDE,MCF7,5311,5426,-4.008882125,-4.299930066,-6.062160276,-6.056055667,6.0345,antagonism
5-FLUORO-2'-DEOXYURIDINE,TOPOTECAN HYDROCHLORIDE,MCF7,3363,60699,-10.3347192,-5.003667459,-2.873884183,-1.434394243,-5.3805,antagonism
5-FU,TOPOTECAN HYDROCHLORIDE,MCF7,3385,60699,0.400769864,0.464092413,3.405140246,4.447291936,-11.579,synergy
ALLOPURINOL,TOPOTECAN HYDROCHLORIDE,MCF7,2094,60699,-4.325204028,1.558182128,-13.74344827,-0.013472344,5.473,NA
ALTRETAMINE,TOPOTECAN HYDROCHLORIDE,MCF7,2123,60699,-1.953029715,2.557188959,-13.78958154,-1.188993344,-2.265,NA
AMIFOSTINE,TOPOTECAN HYDROCHLORIDE,MCF7,2141,60699,-7.566771316,-4.109411515,-88.37623315,-4.756665036,5.9275,antagonism
ANASTROZOLE,TOPOTECAN HYDROCHLORIDE,MCF7,2187,60699,-2.349682468,0.975195887,-8.651425279,-0.361233915,2.873,NA
AXITINIB,TOPOTECAN HYDROCHLORIDE,MCF7,6450551,60699,-1.413923209,3.499746246,-4.963776705,2.036716868,-1.7685,NA
BUSULFAN,TOPOTECAN HYDROCHLORIDE,MCF7,2478,60699,-2.541321454,5.641908853,-13.89693758,3.026527656,7.274,NA
CELECOXIB,TOPOTECAN HYDROCHLORIDE,MCF7,2662,60699,-5.081331167,-1.344026957,-14.31077766,-0.991104455,5.8485,antagonism
CHEMBL277800,TOPOTECAN HYDROCHLORIDE,MCF7,354624,60699,-2.52198192,3.834578568,-11.30042515,-2.064442889,5.104,NA
CHLORAMBUCIL,TOPOTECAN HYDROCHLORIDE,MCF7,2708,60699,-9.666181581,-4.031913648,-4.06866488,-2.21037473,-2.9295,antagonism
CRIZOTINIB,TOPOTECAN HYDROCHLORIDE,MCF7,11626560,60699,-3.697933327,0.916046296,-10.3406929,-0.354727577,-1.8465,NA
DASATINIB,TOPOTECAN HYDROCHLORIDE,MCF7,3062316,60699,-3.520717426,1.773273255,-4.875719552,2.230988282,-3.3865,NA
DEXRAZOXANE,TOPOTECAN HYDROCHLORIDE,MCF7,71384,60699,-8.411383949,4.507106786,-0.957304712,5.576321251,1.885,NA
EXEMESTANE,TOPOTECAN HYDROCHLORIDE,MCF7,60198,60699,-2.902443812,0.697135801,-4.741313181,0.305579558,5.2125,NA
GEFITINIB,TOPOTECAN HYDROCHLORIDE,MCF7,123631,60699,-5.920953549,5.4412364,4.135002301,5.36387155,5.569,NA
IFOSFAMIDE,TOPOTECAN HYDROCHLORIDE,MCF7,3690,60699,-8.086011882,-6.962330087,-89.12477421,-6.179998444,1.96,antagonism
IMIQUIMOD,TOPOTECAN HYDROCHLORIDE,MCF7,57469,60699,-3.037848596,-2.607013984,-9.699605703,-2.28999837,6.1245,antagonism
LAPATINIB,TOPOTECAN HYDROCHLORIDE,MCF7,208908,60699,-2.03360985,2.596469978,-8.547858687,1.965432867,9.013,NA
LENALIDOMIDE,TOPOTECAN HYDROCHLORIDE,MCF7,216326,60699,-3.407171781,5.637446877,-8.976685028,4.497760439,-0.5245,NA
LETROZOLE,TOPOTECAN HYDROCHLORIDE,MCF7,3902,60699,-3.701712933,0.16422845,-11.86522784,-0.283142433,4.4355,NA
MEGESTROL ACETATE,TOPOTECAN HYDROCHLORIDE,MCF7,11683,60699,-2.00075693,4.744412865,-18.65348711,-5.256220592,4.055,NA
METHOXSALEN,TOPOTECAN HYDROCHLORIDE,MCF7,4114,60699,-5.293899419,-0.899067963,-19.16034888,-0.883326633,-3.7075,antagonism
MITOTANE,TOPOTECAN HYDROCHLORIDE,MCF7,4211,60699,-2.212862312,2.963403878,-12.57080301,1.080190868,5.754,NA
NILOTINIB,TOPOTECAN HYDROCHLORIDE,MCF7,644241,60699,-6.260717907,-3.894584751,-7.480403692,-2.627430086,-2.0765,antagonism
PAZOPANIB HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,MCF7,11525740,60699,-3.851025873,-0.973846402,-28.69889217,-4.469104455,-2.8525,antagonism
PROCARBAZINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,MCF7,9703,60699,-5.61224717,-0.509649789,-15.27224298,-0.702031354,-2.231,antagonism
RUXOLITINIB,TOPOTECAN HYDROCHLORIDE,MCF7,25126798,60699,-5.320483161,3.562030378,-6.740032514,1.278560045,5.608,NA
TEMOZOLOMIDE,TOPOTECAN HYDROCHLORIDE,MCF7,5394,60699,3.008299255,1.965119698,-17.95211555,-0.573202243,4.4915,NA
THALIDOMIDE,TOPOTECAN HYDROCHLORIDE,MCF7,5426,60699,-3.593271848,-1.802913139,-16.35046087,-1.867857011,-1.697,antagonism
THIOTEPA,TOPOTECAN HYDROCHLORIDE,MCF7,5453,60699,-6.497570723,-3.924890503,-3.176609404,-1.930107611,-1.472,antagonism
TRETINOIN,TOPOTECAN HYDROCHLORIDE,MCF7,444795,60699,-2.285989743,3.513586197,-2.750394573,4.042256222,7.774,NA
VEMURAFENIB,TOPOTECAN HYDROCHLORIDE,MCF7,42611257,60699,-4.221086553,4.797480217,2.021584841,2.2189511,7.408,NA
ZOLINZA,TOPOTECAN HYDROCHLORIDE,MCF7,5311,60699,-7.194876506,-0.403561824,-1.096943136,0.989629792,-2.141,NA
5-FLUORO-2'-DEOXYURIDINE,TRETINOIN,MCF7,3363,444795,-3.797291758,-2.753930497,0.915121262,1.860923167,-1.164,NA
5-FU,TRETINOIN,MCF7,3385,444795,1.451220198,0.076562252,6.340915816,7.439260202,-12.443,synergy
ALTRETAMINE,TRETINOIN,MCF7,2123,444795,-5.460531462,-5.400465872,-37.48611636,-8.334165036,0.8905,antagonism
AXITINIB,TRETINOIN,MCF7,6450551,444795,0.872490924,7.510256704,6.145389472,9.4079721,10.5935,synergy
CELECOXIB,TRETINOIN,MCF7,2662,444795,-3.352431208,-1.365337901,0.575642183,1.762255333,0.537,NA
CHLORAMBUCIL,TRETINOIN,MCF7,2708,444795,-6.202671857,-0.792784545,3.465221138,4.615009936,6.3845,NA
CRIZOTINIB,TRETINOIN,MCF7,11626560,444795,-0.216866595,5.237243274,4.744246866,6.866025489,7.8315,NA
DEXRAZOXANE,TRETINOIN,MCF7,71384,444795,-9.581457329,-5.064519408,-13.43954724,-1.20102481,-8.5645,antagonism
EXEMESTANE,TRETINOIN,MCF7,60198,444795,-5.347480544,-5.061577184,-6.497332177,-3.384276347,2.5195,antagonism
GEFITINIB,TRETINOIN,MCF7,123631,444795,-6.751498656,-2.090076114,2.058054732,2.921025489,7.3455,NA
LENALIDOMIDE,TRETINOIN,MCF7,216326,444795,-7.012561033,1.573398446,-17.09909143,4.491390519,7.1975,NA
LETROZOLE,TRETINOIN,MCF7,3902,444795,-1.414857262,-0.802421286,-5.145286835,-4.72999837,4.9205,antagonism
MEGESTROL ACETATE,TRETINOIN,MCF7,11683,444795,-3.282104691,-10.03729875,-41.26509143,-19.67460948,-4.096,antagonism
PAZOPANIB HYDROCHLORIDE,TRETINOIN,MCF7,11525740,444795,-2.042193239,0.746832122,-15.71446207,-1.803720592,10.6865,NA
RUXOLITINIB,TRETINOIN,MCF7,25126798,444795,-1.268030909,5.468299975,-6.017351745,5.667749878,14.8595,NA
THIOTEPA,TRETINOIN,MCF7,5453,444795,-5.899799858,-3.664649631,1.80659486,1.914316,-0.2135,NA
VEMURAFENIB,TRETINOIN,MCF7,42611257,444795,-2.199121791,5.438596954,-5.745096713,4.287834964,15.2075,NA
5-FLUORO-2'-DEOXYURIDINE,ZOLINZA,MCF7,3363,5311,-10.64668507,-2.573213727,-4.535669618,0.822256216,-5.836,NA
5-FU,ZOLINZA,MCF7,3385,5311,8.586570724,8.471256316,12.85594551,13.56720465,4.49,synergy
ALTRETAMINE,ZOLINZA,MCF7,2123,5311,-3.861950403,2.207318885,-19.3508975,-0.817776147,9.853,NA
ANASTROZOLE,ZOLINZA,MCF7,2187,5311,-4.383961461,-1.774688651,-0.385881885,-0.671907336,-3.11325,antagonism
AXITINIB,ZOLINZA,MCF7,6450551,5311,-2.892546056,4.450713505,-0.215349627,5.087256216,7.644,NA
CELECOXIB,ZOLINZA,MCF7,2662,5311,-7.389002782,-0.755080975,-19.69714992,-1.422220592,4.515,antagonism
CHEMBL277800,ZOLINZA,MCF7,354624,5311,-7.464376299,-0.139469363,-3.007138109,-0.164442814,-4.417,antagonism
CHLORAMBUCIL,ZOLINZA,MCF7,2708,5311,-3.251726477,3.541724344,5.978665742,7.155847492,11.5335,NA
CRIZOTINIB,ZOLINZA,MCF7,11626560,5311,-5.769802005,1.55381036,-2.492360938,1.974747711,7.9115,NA
DEXRAZOXANE,ZOLINZA,MCF7,71384,5311,-3.981490141,2.871541616,0.847785041,5.763432362,2.08,NA
EXEMESTANE,ZOLINZA,MCF7,60198,5311,-4.038335745,-1.789784157,-7.200553687,-1.042549902,-13.731,antagonism
GEFITINIB,ZOLINZA,MCF7,123631,5311,-4.628581506,2.653114215,4.473772043,5.093427106,11.8715,NA
LENALIDOMIDE,ZOLINZA,MCF7,216326,5311,-4.551116328,0.754658581,-5.352557365,2.158204883,-2.458,NA
LETROZOLE,ZOLINZA,MCF7,3902,5311,-6.158125956,1.79309731,-12.68898686,-3.512220684,0.8955,NA
MEGESTROL ACETATE,ZOLINZA,MCF7,11683,5311,-0.039470661,-1.422559932,-29.44287059,-11.36010948,-2.12,antagonism
NILOTINIB,ZOLINZA,MCF7,644241,5311,-2.564514984,2.326220895,-14.20506722,-2.603331703,-0.1965,NA
PAZOPANIB HYDROCHLORIDE,ZOLINZA,MCF7,11525740,5311,-2.94288006,2.000791523,-14.38504401,-0.629220592,5.65,NA
RUXOLITINIB,ZOLINZA,MCF7,25126798,5311,-3.029473128,1.871523748,-1.62414574,1.163414378,1.3975,NA
TEMOZOLOMIDE,ZOLINZA,MCF7,5394,5311,-7.524900064,-0.514445518,-25.38623098,-1.105424466,-0.5095,antagonism
THIOTEPA,ZOLINZA,MCF7,5453,5311,-8.381898202,1.752728933,-1.003479437,3.123080122,-2.046,NA
TRETINOIN,ZOLINZA,MCF7,444795,5311,-8.687776824,-2.472551818,-5.896870064,0.081144222,-3.2825,NA
VEMURAFENIB,ZOLINZA,MCF7,42611257,5311,-4.397772951,0.560169782,-13.31359486,-0.626442814,1.4655,NA
5-FU,5-FLUORO-2'-DEOXYURIDINE,MCF7,3385,3363,-1.31357603,-0.327380543,10.75621617,11.98513725,-11.068,NA
ALTRETAMINE,5-FLUORO-2'-DEOXYURIDINE,MCF7,2123,3363,7.180363852,9.764712746,-13.87329189,7.285668297,12.289,NA
AXITINIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,6450551,3363,4.4658026,7.022564966,-0.335312762,8.997779408,7.019,NA
CELECOXIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,2662,3363,-0.805078888,5.803803479,-8.327293425,4.965415856,6.216,NA
CHLORAMBUCIL,5-FLUORO-2'-DEOXYURIDINE,MCF7,2708,3363,-3.525154853,-3.387783413,3.833037878,5.172654949,-8.705,NA
CRIZOTINIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,11626560,3363,5.541514437,8.000113599,3.857353884,10.54236099,7.615,synergy
DEXRAZOXANE,5-FLUORO-2'-DEOXYURIDINE,MCF7,71384,3363,2.983664318,5.333141544,4.423527381,11.29761911,3.527,synergy
EXEMESTANE,5-FLUORO-2'-DEOXYURIDINE,MCF7,60198,3363,4.205243252,4.76952694,7.503706789,8.220612542,11.6685,synergy
GEFITINIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,123631,3363,13.3219825,12.80256656,17.4208119,18.14886099,14.698,synergy
LENALIDOMIDE,5-FLUORO-2'-DEOXYURIDINE,MCF7,216326,3363,9.057517124,11.97300782,-4.744262332,14.43877941,11.1595,NA
LETROZOLE,5-FLUORO-2'-DEOXYURIDINE,MCF7,3902,3363,-4.197424621,0.853336265,-9.748156773,-2.549027778,3.382,NA
MEGESTROL ACETATE,5-FLUORO-2'-DEOXYURIDINE,MCF7,11683,3363,5.797675646,6.985532507,-20.34126233,-1.158220592,13.0285,NA
PAZOPANIB HYDROCHLORIDE,5-FLUORO-2'-DEOXYURIDINE,MCF7,11525740,3363,5.808849568,9.109611695,-9.306662809,6.954334964,9.943,NA
RUXOLITINIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,25126798,3363,1.166002483,1.454640098,-14.58488503,1.676112741,1.074,NA
THIOTEPA,5-FLUORO-2'-DEOXYURIDINE,MCF7,5453,3363,-3.810897765,2.143803534,4.585750874,5.431161312,1.448,NA
VEMURAFENIB,5-FLUORO-2'-DEOXYURIDINE,MCF7,42611257,3363,4.602469221,8.310755776,-6.872726047,7.338334964,11.0945,NA
5-FU,ALTRETAMINE,MCF7,3385,2123,3.046107862,4.335494101,-7.251733092,2.036448548,3.1315,NA
AXITINIB,ALTRETAMINE,MCF7,6450551,2123,0.168840555,-3.572531539,-12.90696509,-6.85132923,-5.009,NA
DEXRAZOXANE,ALTRETAMINE,MCF7,71384,2123,-5.584150176,1.009115002,-11.26764436,-1.913575511,6.003,NA
EXEMESTANE,ALTRETAMINE,MCF7,60198,2123,0.037741492,0.659219933,-31.23584918,-1.989429421,-15.19,NA
GEFITINIB,ALTRETAMINE,MCF7,123631,2123,-2.342441832,0.80684156,-14.42912355,-2.298440341,2.897,NA
LENALIDOMIDE,ALTRETAMINE,MCF7,216326,2123,2.279795155,2.574451315,0.188303193,-0.681884785,1.5345,NA
MEGESTROL ACETATE,ALTRETAMINE,MCF7,11683,2123,5.792383555,8.448572708,-3.920869003,-2.991665036,9.489,NA
PAZOPANIB HYDROCHLORIDE,ALTRETAMINE,MCF7,11525740,2123,2.76305626,-2.128404942,-6.112402964,-5.952461783,-0.8405,NA
RUXOLITINIB,ALTRETAMINE,MCF7,25126798,2123,0.80988989,-3.113342462,-9.299149545,-6.552596952,-3.016,NA
5-FU,CELECOXIB,MCF7,3385,2662,6.44357377,6.686175231,4.708890711,8.849559659,-5.029,synergy
ALTRETAMINE,CELECOXIB,MCF7,2123,2662,-0.384525714,-2.448347343,-9.814032814,-5.710553925,-1.414,antagonism
AXITINIB,CELECOXIB,MCF7,6450551,2662,3.635109037,6.846013678,6.064118558,7.327186446,6.7265,synergy
CHLORAMBUCIL,CELECOXIB,MCF7,2708,2662,-9.961873375,-3.433849088,-4.116422044,-1.762283369,6.1695,antagonism
CRIZOTINIB,CELECOXIB,MCF7,11626560,2662,-1.188908791,5.403019449,2.205562366,5.096908668,4.5195,NA
DEXRAZOXANE,CELECOXIB,MCF7,71384,2662,-5.911739111,-3.521585294,-5.270853937,-2.311601366,-1.392,antagonism
EXEMESTANE,CELECOXIB,MCF7,60198,2662,-7.56660145,-6.317497614,-7.137938494,-6.55132768,-2.5365,antagonism
GEFITINIB,CELECOXIB,MCF7,123631,2662,-3.835932092,-0.599487057,-1.045507654,1.457291936,4.3675,NA
LENALIDOMIDE,CELECOXIB,MCF7,216326,2662,-2.859064087,-2.994739025,-3.174974474,-1.570840829,-2.707,antagonism
LETROZOLE,CELECOXIB,MCF7,3902,2662,3.990058877,2.790384075,-3.20098883,-3.569998456,3.2415,NA
MEGESTROL ACETATE,CELECOXIB,MCF7,11683,2662,2.182785479,-4.005084126,-18.42707865,-14.72155393,-0.4995,NA
PAZOPANIB HYDROCHLORIDE,CELECOXIB,MCF7,11525740,2662,1.921752483,7.095935874,1.288172342,4.259779408,1.816,synergy
RUXOLITINIB,CELECOXIB,MCF7,25126798,2662,2.04201526,6.148007365,4.691950452,5.405081045,9.0575,synergy
VEMURAFENIB,CELECOXIB,MCF7,42611257,2662,0.004469887,4.882511615,1.257651285,3.479546004,3.368,synergy
5-FU,CHLORAMBUCIL,MCF7,3385,2708,-6.461340198,-5.730965099,1.27363426,2.829581699,-19.341,NA
ALTRETAMINE,CHLORAMBUCIL,MCF7,2123,2708,-8.49452599,-4.583018368,-16.8703537,-7.327665036,5.473,antagonism
AXITINIB,CHLORAMBUCIL,MCF7,6450551,2708,0.537124142,1.454275897,2.257012015,2.8109721,6.5095,synergy
DEXRAZOXANE,CHLORAMBUCIL,MCF7,71384,2708,-12.90639934,-1.73417838,-0.476594428,2.616598106,-3.1325,NA
EXEMESTANE,CHLORAMBUCIL,MCF7,60198,2708,-9.213441513,-4.230421741,-3.352362829,-1.090202443,-17.3685,antagonism
GEFITINIB,CHLORAMBUCIL,MCF7,123631,2708,-8.419863448,-4.36695356,-1.286884389,-0.299995511,2.076,antagonism
LENALIDOMIDE,CHLORAMBUCIL,MCF7,216326,2708,-9.920884822,-3.706061249,-3.610756971,-1.670326678,2.094,antagonism
MEGESTROL ACETATE,CHLORAMBUCIL,MCF7,11683,2708,-6.654327231,-2.232287668,-17.46721262,-11.24855393,7.1,antagonism
PAZOPANIB HYDROCHLORIDE,CHLORAMBUCIL,MCF7,11525740,2708,-0.916152483,1.030192449,-4.27671257,-1.35599837,8.9235,NA
RUXOLITINIB,CHLORAMBUCIL,MCF7,25126798,2708,-0.945299272,-2.986199359,-5.531014461,-3.1940279,7.2295,antagonism
5-FU,LETROZOLE,MCF7,3385,3902,8.281591593,9.770020683,8.359142972,10.3510041,6.978,synergy
ALTRETAMINE,LETROZOLE,MCF7,2123,3902,0.897076773,2.294557983,-0.502809258,-1.045776147,4.053,NA
AXITINIB,LETROZOLE,MCF7,6450551,3902,1.415424194,6.633431093,2.893282153,6.548570964,7.3845,synergy
CHLORAMBUCIL,LETROZOLE,MCF7,2708,3902,-5.837192823,-4.88374003,-5.175083851,-4.199234326,8.0415,antagonism
CRIZOTINIB,LETROZOLE,MCF7,11626560,3902,-0.88798761,5.480907989,-2.546586423,4.614001431,-1.556,NA
DEXRAZOXANE,LETROZOLE,MCF7,71384,3902,-4.888416056,-2.592715772,-2.07457135,-1.854133249,-2.4505,antagonism
EXEMESTANE,LETROZOLE,MCF7,60198,3902,-6.80951443,-3.865691681,-3.485097353,-4.665583778,-10.2495,antagonism
GEFITINIB,LETROZOLE,MCF7,123631,3902,-3.73664143,-2.722831476,-3.086581831,-1.938107008,3.2175,antagonism
LENALIDOMIDE,LETROZOLE,MCF7,216326,3902,-1.357039222,-4.089892721,-2.428806797,-3.266995896,-6.6035,antagonism
MEGESTROL ACETATE,LETROZOLE,MCF7,11683,3902,3.784303988,-0.248321117,-10.76193328,-11.22144281,1.574,NA
PAZOPANIB HYDROCHLORIDE,LETROZOLE,MCF7,11525740,3902,1.132299511,-0.147473511,-2.685964066,-3.051553925,0.4805,NA
RUXOLITINIB,LETROZOLE,MCF7,25126798,3902,0.899175558,5.889583169,4.82378518,4.689945875,7.0035,synergy
VEMURAFENIB,LETROZOLE,MCF7,42611257,3902,2.467824968,4.176713194,3.172286116,2.866446075,2.3635,synergy
5-FU,THIOTEPA,MCF7,3385,5453,-1.318966729,-0.388690212,2.785284541,3.719426868,-6.4015,NA
ALTRETAMINE,THIOTEPA,MCF7,2123,5453,-1.418491552,6.258293216,-12.05716624,3.112890519,14.6685,NA
AXITINIB,THIOTEPA,MCF7,6450551,5453,-1.633447298,1.58418997,1.970439559,2.58876606,8.044,NA
CELECOXIB,THIOTEPA,MCF7,2662,5453,-4.356325929,-0.250432932,0.193531023,2.651117767,3.943,NA
CHLORAMBUCIL,THIOTEPA,MCF7,2708,5453,-7.411448057,-3.772532855,-1.737659034,-0.399196079,5.054,antagonism
CRIZOTINIB,THIOTEPA,MCF7,11626560,5453,-5.319978236,-0.90101055,-0.937870865,-0.078220791,1.796,antagonism
DEXRAZOXANE,THIOTEPA,MCF7,71384,5453,-4.764471335,0.646252918,0.563607217,3.020620856,12.3405,NA
EXEMESTANE,THIOTEPA,MCF7,60198,5453,-1.641119055,3.31591614,3.561642566,3.852338987,12.905,NA
GEFITINIB,THIOTEPA,MCF7,123631,5453,-0.5656325,4.694795291,7.293384802,8.190538217,11.151,NA
LENALIDOMIDE,THIOTEPA,MCF7,216326,5453,-4.388913993,6.840995046,4.419843465,9.011936949,10.823,NA
LETROZOLE,THIOTEPA,MCF7,3902,5453,-3.944571636,-5.174473046,-5.858149358,-5.462220592,0.628,antagonism
MEGESTROL ACETATE,THIOTEPA,MCF7,11683,5453,1.753553082,2.69898855,-17.08990255,-7.633776147,10.1065,NA
PAZOPANIB HYDROCHLORIDE,THIOTEPA,MCF7,11525740,5453,0.434972076,0.456275677,-6.937834042,-2.278331703,7.8905,NA
RUXOLITINIB,THIOTEPA,MCF7,25126798,5453,-2.812695127,-0.124224287,-2.79589867,-0.563030067,6.9,antagonism
VEMURAFENIB,THIOTEPA,MCF7,42611257,5453,1.187820001,3.171138999,-0.843143882,1.937334964,11.914,NA
5-FU,CRIZOTINIB,MCF7,3385,11626560,0.739184089,0.061587383,1.644414726,2.454698268,-12.468,synergy
ALTRETAMINE,CRIZOTINIB,MCF7,2123,11626560,-1.205961789,-2.835181319,-12.24632172,-6.210522738,-6.02475,antagonism
AXITINIB,CRIZOTINIB,MCF7,6450551,11626560,-2.0668089,4.125879197,0.866321855,3.612618323,-1.44225,NA
CHLORAMBUCIL,CRIZOTINIB,MCF7,2708,11626560,-3.085628954,-2.677175976,-1.975917371,-1.125202399,5.70925,antagonism
5-FU,VEMURAFENIB,MCF7,3385,42611257,7.56702431,7.064890101,3.372909494,6.163057441,5.20675,synergy
ALTRETAMINE,VEMURAFENIB,MCF7,2123,42611257,1.79011718,0.651436796,-3.205182607,-2.846856072,-0.089,NA
AXITINIB,VEMURAFENIB,MCF7,6450551,42611257,-0.675412232,2.378044354,-3.806056703,0.552930881,0.004,NA
CHLORAMBUCIL,VEMURAFENIB,MCF7,2708,42611257,3.156541592,2.537806995,-0.135573006,1.461113978,11.32325,NA
